Date,MIN,PIN,Legacy Code,Loc Code,Lead Time Mon,Lead Time Tue,Lead Time Wed,Lead Time Thu,Lead Time Fri,Lead Time Sat,Lead Time Sun,Order Model,Coordinated ordering code,Batches Min,Batches Max,Multiple Limits,Order Trigger Level,Allow Mixed Pallets,Pallet Treshhold,Allow Multiple Deliveries,Case Size,Pallet Layer,Pallet,Batch Size Selection,Effective order batch size,Min. delivery,Order parameter unit,Order parameter,AM/PM Order Send,AM/PM Delivery,PTZ flag,Non MO product,Ocado managed?,Shelving delay flag 1,Shelving delay flag 2
21/01/21,105243631,105243658,187234,809,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"64,03,60,68,743",AM,AM,Yes,No,Yes,1,1
21/01/21,104807474,104807482,402180,993,4,4,4,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"66,54,13,43,539",PM,AM,Yes,No,No,1,1
21/01/21,106189260,106189278,263212,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"10,28,45,61,804",AM,AM,Yes,No,No,1,1
21/01/21,108186273,108188121,686210,993,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,42,19,79,25,442",AM,AM,Yes,No,No,0,0
21/01/21,107474249,107474257,271883,718,3,2,2,2,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"80,37,65,78,523",AM,AM,Yes,No,No,1,1
21/01/21,108333149,108333157,481365,870,2,2,2,2,2,2,2,CO_MRP,108333157-481365-22CS-870,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,20,98,07,68,394",PM,AM,Yes,No,No,0,1
21/01/21,105243631,105243658,187234,971,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"29,05,74,76,663",AM,AM,Yes,No,Yes,1,1
21/01/21,108186273,108188121,686210,952,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"2,47,04,70,60,294",AM,AM,Yes,No,No,0,0
21/01/21,104422689,104422697,670575,952,2,2,2,2,2,2,2,CO_MRP,104422697-670575-10CS-952,"10,0","10,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,95,85,76,01,844",AM,AM,Yes,No,No,1,1
21/01/21,108406985,108407005,5481113,978,5,5,5,5,5,5,5,CO_MRP,108407005-5481113-50CS-978,"50,0","50,0",Yes,"0,5",No,,Yes,"16,0",,,CASE,"16,0",,QTY,"2,49,24,88,71,612",AM,AM,Yes,No,No,0,1
21/01/21,106385164,106385172,402226,993,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,50,75,65,24,154",AM,AM,Yes,No,No,1,1
21/01/21,107474249,107474257,271883,952,3,2,2,2,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"94,40,34,97,684",AM,AM,Yes,No,No,1,1
21/01/21,108333149,108333157,481365,970,2,2,2,2,2,2,2,CO_MRP,481365-11CS-970,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,60,13,45,80,554",PM,AM,Yes,No,No,0,1
21/01/21,105243631,105243658,187234,990,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"36,28,30,191",AM,AM,Yes,No,Yes,1,1
21/01/21,103088551,103196923,659435,809,4,4,4,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,14,31,87,74,486",PM,AM,Yes,No,No,1,1
21/01/21,108186273,108188121,686210,971,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"2,14,19,61,71,768",AM,AM,Yes,No,No,0,0
21/01/21,108436981,108436990,4549525,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"40,38,73,11,745",AM,AM,Yes,No,No,1,1
21/01/21,104422689,104422697,670575,971,2,2,2,2,2,2,2,CO_MRP,104422697-670575-10CS-971,"10,0","10,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,67,10,08,54,875",AM,AM,Yes,No,No,1,1
21/01/21,104521695,104521708,3230585,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"12,24,74,48,714",AM,AM,Yes,No,No,0,1
21/01/21,108406985,108407005,5481113,994,5,5,5,5,5,5,5,CO_MRP,108407005-5481113-65CS-994,"65,0","65,0",Yes,"0,5",No,,Yes,"16,0",,,CASE,"16,0",,QTY,"3,54,96,47,86,986",AM,AM,Yes,No,No,0,1
21/01/21,107474249,107474257,271883,809,3,2,2,2,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"56,08,16,77,043",AM,AM,Yes,No,No,1,1
21/01/21,108333149,108333157,481365,992,2,2,2,2,2,2,2,CO_MRP,108333157-481365-22CS-992,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,87,37,32,90,519",PM,AM,Yes,No,No,0,1
21/01/21,105243631,105243658,187234,993,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"12,87,71,26,038",AM,AM,Yes,No,Yes,1,1
21/01/21,103088551,103196923,659435,718,4,4,4,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,37,27,87,99,437",PM,AM,Yes,No,No,1,1
21/01/21,108186273,108188121,686210,809,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"2,25,50,05,54,323",AM,AM,Yes,No,No,0,0
21/01/21,108436981,108436990,4549525,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"26,60,23,26,496",AM,AM,Yes,No,No,1,1
21/01/21,106385164,106385172,402226,809,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,77,22,22,80,414",AM,AM,Yes,No,No,1,1
21/01/21,104521695,104521708,3230585,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"34,64,10,16,151",AM,AM,Yes,No,No,0,1
21/01/21,108333149,108333157,481365,982,2,2,2,2,2,2,2,CO_MRP,481365-11CS-982,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,48,43,76,17,925",PM,AM,Yes,No,No,0,1
21/01/21,107474249,107474257,271883,971,3,2,2,2,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"94,83,34,74,971",AM,AM,Yes,No,No,1,1
21/01/21,108186273,108188121,686210,718,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,84,99,93,24,323",AM,AM,Yes,No,No,0,0
21/01/21,103088551,103196923,659435,763,4,4,4,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,38,04,65,27,664",PM,AM,Yes,No,No,1,1
21/01/21,108436981,108436990,4549525,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"56,17,56,15,706",AM,AM,Yes,No,No,1,1
21/01/21,106189260,106189278,263212,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,20,16,95,64,574",AM,AM,Yes,No,No,1,1
21/01/21,108333190,108334205,481367,765,2,2,2,2,2,2,2,CO_MRP,108334205-481367-22CS-765,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,57,89,53,30,318",PM,AM,Yes,No,No,0,1
21/01/21,104521695,104521708,3230585,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"34,64,10,16,151",AM,AM,Yes,No,No,0,1
21/01/21,106385164,106385172,402226,718,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,17,17,25,28,534",AM,AM,Yes,No,No,1,1
21/01/21,107474249,107474257,271883,990,3,2,2,2,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,27,08,68,58,782",AM,AM,Yes,No,No,1,1
21/01/21,108186273,108188121,686210,763,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"2,42,12,98,93,033",AM,AM,Yes,No,No,0,0
21/01/21,108436981,108436990,4549525,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"63,02,69,78,747",AM,AM,Yes,No,No,1,1
21/01/21,108302422,108302465,5421146,978,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"2,60,00,33,65,363",PM,AM,Yes,No,No,0,1
21/01/21,108333190,108334205,481367,951,2,2,2,2,2,2,2,CO_MRP,481367-11CS-951,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,56,68,07,35,545",PM,AM,Yes,No,No,0,1
21/01/21,104521695,104521708,3230585,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"21,21,32,03,436",AM,AM,Yes,No,No,0,1
21/01/21,108436981,108436990,4549525,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"64,51,95,69,124",AM,AM,Yes,No,No,1,1
21/01/21,106385164,106385172,402226,763,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,39,79,76,18,629",AM,AM,Yes,No,No,1,1
21/01/21,108333190,108334205,481367,970,2,2,2,2,2,2,2,CO_MRP,481367-11CS-970,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,47,66,81,24,715",PM,AM,Yes,No,No,0,1
21/01/21,108164787,108164795,168311,718,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"64,48,21,99,676",AM,AM,Yes,No,No,1,1
21/01/21,108302422,108302465,5421146,803,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"2,21,38,55,30,241",PM,AM,Yes,No,No,0,1
21/01/21,104521695,104521708,3230585,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"3,0",AM,AM,Yes,No,No,0,1
21/01/21,107208696,107208709,570026,970,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"22,94,55,87,811",PM,AM,Yes,No,No,0,1
21/01/21,108164787,108164795,168311,763,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"61,71,78,09,018",AM,AM,Yes,No,No,1,1
21/01/21,108333190,108334205,481367,719,2,2,2,2,2,2,2,CO_MRP,481367-11CS-719,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,61,32,40,32,573",PM,AM,Yes,No,No,0,1
21/01/21,104514170,104514188,530040,971,5,,6,,,4,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,18,50,13,97,038",AM,AM,Yes,No,No,1,1
21/01/21,106385164,106385172,402226,952,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"28,03,14,10,315",AM,AM,Yes,No,No,1,1
21/01/21,107208696,107208709,570026,992,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"16,61,32,47,726",PM,AM,Yes,No,No,0,1
21/01/21,107631603,107631611,5442014,759,,,7,,,,,MRP,,,,,,,,,"7,0",,,CASE,"7,0",,QTY,"1,02,56,58,32,517",AM,AM,No,No,No,0,1
21/01/21,108436981,108436990,4549525,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"32,51,12,40,364",AM,AM,Yes,No,No,1,1
21/01/21,107562572,107562599,633980,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"86,34,23,41,872",PM,AM,Yes,No,No,0,1
21/01/21,108503486,108503507,502991,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"91,15,92,01,401",PM,AM,Yes,No,No,0,0
21/01/21,108333190,108334205,481367,870,2,2,2,2,2,2,2,CO_MRP,108334205-481367-22CS-870,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,06,83,32,66,183",PM,AM,Yes,No,No,0,1
21/01/21,108164787,108164795,168311,952,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"72,04,50,87,098",AM,AM,Yes,No,No,1,1
21/01/21,108414651,108414660,5421447,967,2,2,2,2,2,2,2,CO_MRP,108414660-5421447-40CS-967,"40,0","40,0",Yes,"0,5",No,,Yes,"14,0",,,CASE,"14,0",,QTY,"48,78,02,72,652",PM,AM,Yes,No,No,0,1
21/01/21,104514170,104514188,530040,990,5,,6,,,4,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,27,93,86,15,164",AM,AM,Yes,No,No,1,1
21/01/21,107631603,107631611,5442014,803,,,7,,,,,MRP,,,,,,,,,"7,0",,,CASE,"7,0",,QTY,"1,27,80,15,02,045",AM,AM,No,No,No,0,1
21/01/21,108436981,108436990,4549525,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"64,88,60,16,791",AM,AM,Yes,No,No,1,1
21/01/21,106385164,106385172,402226,971,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,34,88,05,81,573",AM,AM,Yes,No,No,1,1
21/01/21,108407187,108408235,5481117,857,5,5,5,5,5,5,5,CO_MRP,108408235;108408315;108408382;108408358-5481117 - 5481118 - 5481119 - 5481120-100CS-857,"100,0","100,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"2,22,26,11,07,709",AM,AM,Yes,No,No,0,1
21/01/21,107562572,107562599,633980,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"76,86,02,62,815",PM,AM,Yes,No,No,0,1
21/01/21,108505537,108505545,502992,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"55,67,09,08,022",PM,AM,Yes,No,No,0,0
21/01/21,108333190,108334205,481367,982,2,2,2,2,2,2,2,CO_MRP,108334205-481367-22CS-982,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,49,41,98,26,798",PM,AM,Yes,No,No,0,1
21/01/21,108164787,108164795,168311,971,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"74,04,21,98,948",AM,AM,Yes,No,No,1,1
21/01/21,104514170,104514188,530040,993,5,,6,,,4,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,04,09,96,96,926",AM,AM,Yes,No,No,1,1
21/01/21,107631603,107631611,5442014,978,,,7,,,,,MRP,,,,,,,,,"7,0",,,CASE,"7,0",,QTY,"1,00,91,70,45,141",AM,AM,No,No,No,0,1
21/01/21,108407187,108408235,5481117,966,4,4,4,4,4,4,4,CO_MRP,108408235;`08408315;108408358;108408382-5481117;5481118;5481119;5481120-90cs-966,"90,0","90,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"3,45,83,23,29,316",AM,AM,Yes,No,No,0,1
21/01/21,107562572,107562599,633980,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"78,20,64,57,534",PM,AM,Yes,No,No,0,1
21/01/21,108333190,108334205,481367,992,2,2,2,2,2,2,2,CO_MRP,108334205-481367-22CS-992,"22,0","22,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,86,22,36,55,855",PM,AM,Yes,No,No,0,1
21/01/21,106385164,106385172,402226,990,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"2,15,96,92,75,303",AM,AM,Yes,No,No,1,1
21/01/21,104514170,104514188,530040,718,5,,6,,,4,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,25,89,29,12,827",AM,AM,Yes,No,No,1,1
21/01/21,107631603,107631611,5442014,994,,,7,,,,,MRP,,,,,,,,,"7,0",,,CASE,"7,0",,QTY,"69,64,01,46,467",AM,AM,No,No,No,0,1
21/01/21,108164787,108164795,168311,990,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"75,48,34,92,566",AM,AM,Yes,No,No,1,1
21/01/21,108407187,108408235,5481117,994,5,5,5,5,5,5,5,CO_MRP,108408235;`08408315;108408358;108408382-5481117;5481118;5481119;5481120-110cs-994,"110,0","110,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"2,86,18,17,60,425",AM,AM,Yes,No,No,0,1
21/01/21,107208696,107208709,570026,765,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"25,18,55,95,586",PM,AM,Yes,No,No,0,1
21/01/21,108333000,108333018,481369,951,2,2,2,2,2,2,2,CO_MRP,481369-11CS-951,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,11,81,34,60,728",PM,AM,Yes,No,No,0,1
21/01/21,104514170,104514188,530040,763,5,,6,,,4,,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,44,52,10,48,899",AM,AM,Yes,No,No,1,1
21/01/21,107631603,107631611,5442014,857,,,7,,,,,MRP,,,,,,,,,"7,0",,,CASE,"7,0",,QTY,"94,65,46,35,386",AM,AM,No,No,No,0,1
21/01/21,104521695,104521708,3230585,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"21,21,32,03,436",AM,AM,Yes,No,No,0,1
21/01/21,106385130,106385148,402227,971,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,81,22,04,21,311",AM,AM,Yes,No,No,1,1
21/01/21,108333000,108333018,481369,719,2,2,2,2,2,2,2,CO_MRP,481369-11CS-719,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"97,14,29,35,924",PM,AM,Yes,No,No,0,1
21/01/21,108407187,108408235,5481117,978,4,4,4,4,4,4,4,CO_MRP,108408235;`08408315;108408358;108408382-5481117;5481118;5481119;5481120-110cs-978,"110,0","110,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"4,22,08,67,80,177",AM,AM,Yes,No,No,0,1
21/01/21,107258984,107258992,530057,993,3,3,3,3,3,3,3,CO_MRP,107258992-530057-35CS-993,"35,0","35,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"83,70,78,25,202",AM,AM,Yes,No,No,0,1
21/01/21,106338069,106338077,634192,809,3,,2,,2,,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"80,91,54,19,575",AM,AM,Yes,No,No,1,1
21/01/21,107208696,107208709,570026,951,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"2,55,19,60,031",PM,AM,Yes,No,No,0,1
21/01/21,107474249,107474257,271883,993,3,2,2,2,2,,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"88,40,84,79,938",AM,AM,Yes,No,No,1,1
21/01/21,106385130,106385148,402227,990,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,68,44,17,25,457",AM,AM,Yes,No,No,1,1
21/01/21,108333000,108333018,481369,870,2,2,2,2,2,2,2,CO_MRP,481369-11CS-870,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"78,63,52,33,833",PM,AM,Yes,No,No,0,1
21/01/21,107631603,107631611,5442014,966,,,7,,,,,MRP,,,,,,,,,"7,0",,,CASE,"7,0",,QTY,"93,43,31,31,169",AM,AM,No,No,No,0,1
21/01/21,108407187,108408235,5481117,803,4,4,4,4,4,4,4,CO_MRP,108408235;`08408315;108408358;108408382-5481117;5481118;5481119;5481120-110cs-803,"110,0","110,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"4,52,83,21,98,502",AM,AM,Yes,No,No,0,1
21/01/21,107258984,107258992,530057,952,3,3,3,3,3,3,3,CO_MRP,107258992-530057-35CS-952,"35,0","35,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,15,07,11,79,276",AM,AM,Yes,No,No,1,1
21/01/21,102750371,107290183,500207,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,12,07,25,21,164",PM,AM,Yes,No,No,0,1
21/01/21,104277362,104632758,634202,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,41,54,15,13,345",PM,AM,Yes,No,No,0,1
21/01/21,106189260,106189278,263212,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,26,59,60,46,443",AM,AM,Yes,No,No,1,1
21/01/21,106385130,106385148,402227,993,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,20,10,27,27,696",AM,AM,Yes,No,No,1,1
21/01/21,107208696,107208709,570026,982,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"25,33,27,85,082",PM,AM,Yes,No,No,0,1
21/01/21,103088551,103196923,659435,952,4,4,4,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,35,66,67,91,441",PM,AM,Yes,No,No,1,1
21/01/21,108333000,108333018,481369,970,2,2,2,2,2,2,2,CO_MRP,481369-11CS-970,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"96,17,69,20,308",PM,AM,Yes,No,No,0,1
21/01/21,108407187,108408235,5481117,759,4,4,4,4,4,4,4,CO_MRP,108408235;`08408315;108408358;108408382-5481117;5481118;5481119;5481120-90cs-759,"90,0","90,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"2,86,18,17,60,425",AM,AM,Yes,No,No,0,1
21/01/21,107474185,107474193,271903,971,3,2,2,2,2,,,MRP,,,,,,,,,"24,0",,,CASE,"24,0",,QTY,"1,64,39,45,60,585",AM,AM,Yes,No,No,1,1
21/01/21,102750371,107290183,500207,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,28,77,11,14,773",PM,AM,Yes,No,No,0,1
21/01/21,104277362,104632758,634202,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,48,53,95,57,021",PM,AM,Yes,No,No,0,1
21/01/21,106189260,106189278,263212,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,14,21,45,57,303",AM,AM,Yes,No,No,1,1
21/01/21,108302570,108302596,5421148,759,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,91,71,98,47,694",PM,AM,Yes,No,No,0,1
21/01/21,106385130,106385148,402227,809,2,2,2,2,2,2,2,CO_MRP,Multiple Marketing Pallet Orders 5%,"1,0","1,0",Yes,"0,05",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,62,37,86,18,897",AM,AM,Yes,No,No,1,1
21/01/21,107208696,107208709,570026,719,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"2,43,00,20,576",PM,AM,Yes,No,No,0,1
21/01/21,103088551,103196923,659435,971,4,4,4,3,3,3,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,16,04,25,89,057",PM,AM,Yes,No,No,1,1
21/01/21,102750371,107290183,500207,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,25,38,93,93,491",PM,AM,Yes,No,No,0,1
21/01/21,107474185,107474193,271903,809,3,2,2,2,2,,,MRP,,,,,,,,,"24,0",,,CASE,"24,0",,QTY,"1,08,14,48,39,105",AM,AM,Yes,No,No,1,1
21/01/21,105243631,105243658,187234,718,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"34,34,62,62,533",AM,AM,Yes,No,Yes,1,1
21/01/21,104277362,104632758,634202,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"95,37,16,41,487",PM,AM,Yes,No,No,0,1
21/01/21,108333000,108333018,481369,992,2,2,2,2,2,2,2,CO_MRP,481369-11CS-992,"11,0","11,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"91,98,77,70,926",PM,AM,Yes,No,No,0,1
21/01/21,108408294,108408315,5481118,978,4,4,4,4,4,4,4,CO_MRP,108408235;`08408315;108408358;108408382-5481117;5481118;5481119;5481120-110cs-978,"110,0","110,0",Yes,"0,5",No,,Yes,"26,0",,,CASE,"26,0",,QTY,"2,43,24,47,32,728",AM,AM,Yes,No,No,0,1
21/01/21,108302570,108302596,5421148,803,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"2,25,93,97,04,346",PM,AM,Yes,No,No,0,1
21/01/21,106189260,106189278,263212,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,18,23,76,36,669",AM,AM,Yes,No,No,1,1
21/01/21,104422689,104422697,670575,990,2,2,2,2,2,2,2,CO_MRP,104422697-670575-10CS-990,"10,0","10,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,69,73,68,56,119",AM,AM,Yes,No,No,1,1
21/01/21,107208696,107208709,570026,870,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"17,93,04,21,077",PM,AM,Yes,No,No,0,1
21/01/21,107474185,107474193,271903,718,3,2,2,2,2,,,MRP,,,,,,,,,"24,0",,,CASE,"24,0",,QTY,"1,72,85,05,03,977",AM,AM,Yes,No,No,1,1
21/01/21,104277362,104632758,634202,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,38,34,28,71,157",PM,AM,Yes,No,No,0,1
